490	0.224,-1.5534,-0.19272,-0.53091,0.63015,-0.57243,-1.2117,-2.155,0.67751,0.46105,0.86393,-0.37158,0.92692,-0.60488,-1.0653,-0.15199,1.0957,0.28078,1.3203,0.86422,0.063619,-0.2201,0.4997,-0.87357,0.34049
491	0.87492,0.58137,0.00419,0.51223,0.3763,0.92399,-0.77448,-1.5849,-0.50706,-0.45528,1.2709,1.0867,1.2444,-0.12982,-0.21312,-0.7755,0.62515,-0.010629,1.8651,-0.46366,0.087443,0.18522,0.40993,-1.1696,0.44423
492	-1.4639,1.0041,0.96739,0.87164,-2.4039,0.96943,-0.23851,0.4734,0.18327,0.68523,-0.4041,-0.071948,1.058,1.7442,0.34708,1.1106,-0.29463,-0.92153,1.2286,-1.2986,-1.0314,-0.29147,-0.82657,-0.3067,-1.3464
493	-0.30497,-0.80916,-0.43799,-0.26296,-2.2747,-0.050321,-0.63133,-2.4166,0.42226,-0.4205,0.81026,-0.043551,-0.14773,-0.97387,1.5369,0.4792,-0.57137,-0.086175,1.7379,0.02015,-0.26162,-0.6239,-1.1784,0.45574,0.63825
494	-0.88732,1.7242,-0.69395,-0.86004,-0.64934,-1.1613,-0.010661,-1.0119,-0.0037925,-0.40129,-0.84517,0.58024,-0.2223,-0.12452,0.15774,-0.56414,-0.28905,-0.13532,0.77447,1.3097,0.21173,0.022248,0.92882,-0.58679,0.75227
495	-0.66044,-0.84869,0.069238,-0.57512,-0.62829,-0.0065412,-0.24471,-0.9047,0.19867,0.11965,-1.335,0.3335,1.4734,0.28228,1.1217,0.26148,0.66748,-0.28061,0.92277,0.29467,0.86272,0.50395,0.41497,1.198,-1.0316
496	-0.71727,-0.8051,-0.048328,0.41909,0.091119,-1.5777,-0.87115,-1.0115,1.1321,-1.057,0.20788,-0.30187,0.11081,0.29391,0.29887,0.34325,-0.20363,1.931,1.0648,-0.71568,0.16384,1.3729,-0.30957,0.15092,-0.9213
497	-0.42669,0.272,0.52658,-0.32415,1.2715,-0.40742,-0.79416,-1.3069,1.6224,-2.8832,0.015128,0.58311,0.055117,0.56573,0.48189,-0.72422,0.17243,0.39165,1.0238,1.3817,0.32877,-2.2568,0.92603,-0.68577,-1.2253
498	-0.32386,0.34047,-0.49246,1.1765,-1.5158,-0.9253,-2.3604,-1.9223,0.28763,0.022796,-0.41675,0.50746,0.92611,-0.45073,-0.10237,0.32028,0.30743,0.37284,-0.87853,0.74898,-0.25291,1.4044,-0.23532,-0.018865,-0.1036
499	-1.0746,0.21622,-0.37327,0.12798,-0.36447,0.14607,-0.93881,-1.3851,-0.26023,-0.1687,0.38534,0.61996,1.1118,1.2471,0.69065,0.39611,0.90067,0.76499,1.1837,0.89821,1.5453,0.34548,-0.57389,0.066774,-1.2534
500	-0.1881,-0.018079,-1.0373,1.3587,0.18836,-2.3696,0.11736,-2.3331,0.18377,0.32884,-0.68679,1.2526,1.3715,0.97472,0.46912,-0.43468,1.8111,0.40125,0.76497,-1.9861,0.40312,-0.13452,1.8258,0.8416,0.62577
501	-0.56079,0.32929,0.26177,-0.75648,-0.45368,0.094228,-1.5596,0.65171,2.848,-2.3947,-0.39885,1.0088,-0.076569,-0.36764,-0.6217,-0.26974,1.2858,-0.56314,0.97133,1.9149,-0.27184,0.019443,2.1747,0.53152,-0.56993
502	-0.84378,0.76248,-0.22682,-0.74032,0.26421,-1.1907,-0.73432,-0.54171,-0.10004,-0.68061,-1.1476,0.86223,1.1456,-1.0945,0.44709,0.74704,0.69414,0.26875,0.99544,0.57523,-0.33454,0.71898,-0.91852,-0.13663,-0.54174
503	0.32188,0.016397,1.2808,1.664,-0.68033,-1.3499,1.8527,-0.68396,-2.1389,0.33812,-0.070797,1.1253,1.9098,0.00037901,-0.49679,1.7885,-2.2359,-0.64366,-0.46479,-1.3384,-1.2904,-1.0485,0.32301,-0.25315,-1.0178
504	0.17101,0.99439,-1.125,1.3436,0.8327,2.2677,-0.50408,0.40583,0.87786,-2.3567,0.28404,1.3419,1.6064,-0.76117,0.51969,0.2327,0.20898,-0.26517,0.21589,-0.60451,3.6846,-1.5054,1.117,2.0474,1.7487
505	0.46123,0.6278,0.039397,0.11704,-0.51532,0.037028,-0.99782,-1.4622,0.29752,-0.29294,-1.8497,0.8017,0.38482,-0.2464,-0.64212,0.72647,0.57105,0.11873,1.0236,0.36946,0.90668,0.48102,0.69309,0.70775,-0.39535
506	-0.61234,1.295,0.69737,2.8666,-0.2893,1.3182,-0.31903,0.31573,-0.43648,-0.66035,-0.19509,-1.8907,0.73531,0.13089,0.8187,0.68416,0.01129,1.4121,1.2412,0.33342,-0.25621,0.62976,0.31821,0.27601,-0.55751
507	-1.1323,-0.25283,1.0016,1.0046,0.023586,0.40573,-1.5209,-1.5401,0.57071,-0.028918,-0.11535,-0.23934,0.58169,0.19485,-0.71945,-0.5261,0.75242,0.2612,0.043906,0.50967,-0.40934,1.5654,0.6429,-1.036,-0.31422
508	0.567,0.019731,-0.57609,0.70839,-0.082524,-0.067969,-0.66113,0.88273,-0.84194,-0.37232,0.82298,-1.6244,-0.92413,0.93367,0.67456,0.30577,0.066338,0.70284,1.3851,-1.1373,0.40911,-0.4117,0.64499,0.26134,-0.24787
509	-0.91837,0.093581,0.42896,1.1359,-0.9307,-0.93721,-1.4112,-0.002726,0.46437,-0.87402,-0.14957,-0.2074,0.78352,0.20244,0.8824,1.5512,0.38544,-0.56317,0.85579,-0.31688,0.64068,1.3524,2.0597,-0.14585,-0.01256
510	-1.4486,0.46872,-0.25868,-0.99885,-1.0574,-2.0166,-1.7364,-0.77951,0.13417,-1.1329,-0.42639,-0.18004,-0.36763,-1.0681,-0.21383,0.20731,0.91162,1.1682,0.27177,-0.94706,-0.44954,1.5214,-0.44371,-1.315,-1.1844
511	-1.1591,0.4631,-0.42297,0.61478,0.67033,-2.1648,0.016544,0.52723,0.076549,0.85542,0.63912,-2.1918,-0.3404,0.78272,-0.43266,1.1116,-0.61585,1.266,-2.5278,-1.5367,0.036212,0.57093,1.2339,-0.59408,-0.28608
512	-0.48572,1.9625,0.8426,-0.29195,0.67717,1.1728,0.88036,0.72983,1.2771,-2.3209,-0.21056,2.4188,0.71106,0.23472,1.3248,-0.71437,-0.70091,-0.67726,2.1233,0.51746,-0.3138,-0.30307,1.3532,-0.37661,-1.2928
513	-0.14941,1.1189,0.72291,0.045749,-0.29349,-0.065976,-1.1053,-0.86245,-0.082749,-0.2163,-0.70403,-0.35156,0.7201,0.93256,-0.41176,-0.055368,0.59399,-0.010164,0.01518,0.06544,0.96105,1.1423,-1.1593,-0.66748,-0.74213
514	-0.3336,0.068514,-0.54082,0.065722,-0.49967,-0.86456,-1.5211,0.0099188,1.3894,-0.52168,-1.0607,-0.72239,-0.54556,-0.064441,0.33289,1.2693,0.27183,-0.077933,-1.9032,1.9681,1.3176,-0.29117,0.57231,-0.62349,-1.0685
515	-0.95125,0.32358,-0.20284,0.62471,-0.57066,-1.4347,-1.0377,-0.81993,0.30318,-1.0789,-0.38629,-0.0523,0.68718,0.22178,1.169,0.029628,0.36859,0.46671,1.3677,-0.084916,-0.17287,0.80791,0.7579,-0.37497,0.73703
516	0.13343,0.59364,-0.19678,-0.14498,0.72926,-0.20366,0.3391,-1.4881,1.2181,-1.2844,0.076406,0.69245,-0.69413,0.37223,0.6042,0.12316,0.60374,0.18818,0.15894,-0.58126,-1.0052,-0.19133,-1.1143,-0.70556,-0.45697
517	0.58364,-2.2634,0.38181,-0.51754,-0.69964,-0.6806,-0.7694,-1.2167,-0.43399,0.82034,0.75994,-0.0092587,0.9876,-0.44509,0.71226,-0.33541,0.39505,0.34807,1.234,1.6069,-0.44995,-0.80139,0.19188,0.15427,0.19153
518	-0.5965,-0.10998,0.25552,-0.39055,0.3278,-0.56211,1.2308,-1.0568,1.2262,-0.2173,0.67631,1.773,1.7547,0.88928,0.50979,-0.37934,-0.38644,-0.51266,0.77126,-1.0881,-0.60599,2.7433,-0.28847,1.5988,-1.2045
519	-0.49519,-0.76599,0.39949,-0.78399,-1.2637,-1.4957,0.51223,-1.2269,0.37099,0.671,-1.01,-0.060565,1.7123,0.45962,-0.0096928,0.58033,0.4859,-0.41013,0.076723,1.4784,-0.41654,1.3169,1.6265,0.078527,0.26415
520	-0.57774,0.68099,-0.60156,-0.52789,0.084109,-0.67589,-0.90109,-0.66475,0.81408,-0.72811,-0.60713,0.8934,1.5917,-0.28869,0.48817,0.66453,0.90971,-0.63095,0.76508,0.54247,-0.048873,1.767,-0.21406,0.38086,-0.7895
521	-0.58999,-0.95142,-0.90763,3.2616,0.42945,1.0937,-2.0238,0.083541,-0.97234,-0.02723,0.95366,2.1943,-0.26758,1.6341,-0.3224,-0.14633,0.93099,-0.10319,4.4343,2.7952,1.1997,3.5007,-1.2773,-0.6259,-0.017949
522	-0.9914,0.83216,-0.92215,-0.4978,0.15339,-0.64682,-0.2285,-1.3069,-0.24317,-1.9332,1.0648,0.27688,-0.30604,-0.13151,-0.37231,0.42006,0.38087,-0.43564,1.2457,1.1459,-1.8953,-0.23608,-0.25606,0.23828,-0.49653
523	0.66702,-1.0606,-0.2226,0.91008,0.51288,0.9212,0.02701,-1.4819,-0.67011,0.7894,0.3429,0.97428,1.8475,0.90684,-0.027363,0.4793,0.038919,0.59007,0.66527,-0.13497,0.15131,-0.38568,-1.2524,-0.23727,-0.54583
524	0.40011,-0.0069284,-0.27812,0.87392,0.094361,0.060776,-1.2751,-1.4428,-0.83066,1.0075,-0.5643,-0.77703,0.7576,-0.40206,-0.24817,0.96365,0.54745,0.82622,0.19154,-0.11551,1.2481,0.61292,-1.0052,-1.4987,-0.73246
525	-0.71432,0.4987,-0.45118,0.41662,-0.38394,-1.0593,-1.4194,-1.258,1.396,-0.88937,-1.3627,-1.1182,0.44916,-0.66292,0.38231,-0.90733,-0.46313,-0.84395,0.60502,-0.016609,-0.20922,1.6595,1.4254,0.0090951,0.19695
526	-0.2117,-0.0044606,-0.26639,0.60063,-0.1216,0.73631,-0.95366,0.68962,1.7995,0.18244,-1.5358,0.95247,0.20793,-0.07779,-1.7447,1.3489,0.86857,-0.2446,0.11099,1.2548,-0.54049,-0.15048,-0.28804,2.0722,-0.98642
527	-0.97704,0.3885,-0.54414,-1.0725,-0.65821,-1.0265,-0.30112,-2.3064,0.08184,-1.1922,-0.16183,-0.37646,0.38453,-0.30497,1.366,0.39961,0.31713,-0.44196,0.20676,0.62949,-1.2261,-0.12123,0.0062466,-1.3911,-0.1517
528	0.66145,-0.21964,-0.41865,-0.82455,0.45061,0.99948,1.3699,-1.5175,-0.44353,-0.85779,-1.4583,1.0526,-1.3551,0.36402,1.0035,0.71065,0.19524,0.070379,0.711,-0.27648,0.18257,1.1061,-0.53907,-0.0337,-0.5108
529	-1.6892,1.0955,0.029336,-1.2264,0.38193,-0.84056,-0.16262,-0.73648,-0.15943,-1.6467,0.16965,0.5621,1.6127,-1.5312,0.84589,1.9779,0.2298,-1.8278,1.1945,1.7534,-0.30593,1.8672,-1.4587,0.72642,0.19746
530	-1.0687,0.71462,0.099463,0.63968,-0.14179,0.28118,-0.93468,-2.3408,0.5127,-0.44436,0.41531,0.45314,0.15177,-1.0875,0.29799,1.0742,0.40646,0.20343,1.1311,0.38391,-1.0073,0.72326,-0.2742,0.031308,-0.72025
531	0.10453,0.40852,-0.70172,0.34827,-0.35622,-1.2452,0.056811,0.55937,0.14424,0.87536,-0.80122,0.66044,0.97229,0.093353,1.1524,0.88079,0.43649,-0.64412,0.58257,0.56092,-0.58598,2.0356,-0.51032,0.055618,0.67849
532	-1.2863,1.1178,0.10749,0.82456,-1.2474,1.177,-0.93333,-0.71842,1.089,-0.7823,0.053528,0.74794,2.9968,-1.0549,-1.2824,0.56824,1.0445,-0.072623,-0.20657,0.49262,1.705,-0.27416,0.19731,0.92227,0.33667
533	-1.7647,1.8003,1.2564,-0.2711,-0.79294,-0.48329,-1.8654,-1.4615,0.59676,0.40443,0.045824,0.91054,2.1789,-3.2677,-0.42838,0.60496,-0.77575,0.18364,-0.46653,0.88021,1.5246,-1.8406,0.091194,1.5309,0.4332
534	-0.74591,1.8895,1.6561,1.3032,0.93809,1.3756,0.44462,-1.3875,1.4674,2.8491,0.73407,0.8945,2.1609,2.6126,-1.4892,0.0045121,-0.21577,-0.74025,1.4858,0.18196,1.054,0.71626,0.38498,1.3436,-0.9934
535	0.40307,-1.447,-0.56678,1.2896,1.6678,-0.15713,-1.0151,0.78306,0.53871,-0.057877,0.8247,0.94489,1.3312,1.865,1.8251,1.6641,4.2749,0.2622,-0.45084,-1.4459,0.61254,0.81063,2.1479,-1.5917,-0.55825
536	-1.6336,-0.16296,-0.82779,0.28627,0.86344,-0.49641,-0.38917,-1.2032,-1.5559,1.4013,-0.021683,-0.14823,3.1925,-0.86406,0.63532,0.07275,-1.4936,1.1409,-0.66036,-0.44686,-0.54233,0.077113,-2.1197,0.4905,1.0213
537	-0.54838,-0.36831,0.34712,0.26517,0.58895,-0.62894,-0.2477,-0.85076,-1.2847,-0.73822,-0.0049016,0.9479,2.0665,-0.091276,-0.32266,2.3057,0.2392,0.27619,0.092042,-0.30628,0.98337,-0.56492,0.2573,-0.074578,-1.115
538	0.85017,0.67466,0.88505,-0.63461,-1.173,-0.32428,-1.2362,-0.041747,-0.58232,-1.1887,0.011833,-0.73106,0.58228,-0.093634,0.71359,1.9328,0.48228,-0.51976,1.3127,0.15714,0.42943,-0.092773,0.6921,0.63988,-0.0041408
539	-0.32927,-0.12056,0.64688,-0.27112,-0.066088,-0.036614,-0.042644,-1.6145,-0.23047,0.36635,0.022465,0.95802,1.6855,1.0031,0.039635,-0.33776,0.22562,0.77261,0.50963,-0.26743,0.30785,0.15703,0.1317,-0.71874,0.38235
540	-0.84659,0.56703,-0.14048,0.09648,-0.39015,-0.50495,-0.79912,-0.67519,0.83315,-1.2006,-0.43437,0.5975,0.43965,-0.067711,0.57263,-0.14052,-0.047427,0.32834,0.9665,0.79914,-0.273,0.86585,0.44211,-0.055115,-0.49288
541	0.44641,2.2932,-1.7243,0.42416,0.24134,-1.7042,1.3217,0.28727,-0.27945,-1.7729,-0.20808,-0.94001,0.97013,0.45144,-2.2279,0.70149,0.56519,0.63345,2.1643,0.74884,-1.1571,-0.25989,0.57919,-1.0379,-2.1764
542	1.4108,-0.7007,0.56163,-2.5298,1.8223,-0.63878,0.53533,-2.9375,-0.53065,-0.27989,-2.3472,0.58983,-0.31489,1.9208,0.91807,0.7852,-0.48858,-1.7602,-0.89425,0.79329,-1.2227,-1.4235,-0.25889,1.5337,-1.6834
543	-2.1112,0.43431,-0.93807,-0.3922,0.32855,0.86708,0.97356,-1.225,-0.38581,-1.1232,-0.040144,0.8625,1.6904,0.76132,-1.1862,-1.0748,0.17065,0.07436,-0.10729,-0.17099,-0.18672,-0.26511,0.39456,-0.2672,-0.36787
544	-1.07,0.93299,-0.77922,-0.74163,-0.8836,-1.4604,0.73829,-0.74785,-0.44879,-0.034298,-0.68858,0.27747,1.1724,0.17378,0.58161,0.9213,-0.5338,0.08058,0.9954,1.5979,0.3318,-0.57203,0.62277,-1.1757,0.099676
545	-1.1741,2.6303,0.29863,0.98148,-0.33279,0.68829,-1.5147,-0.4468,1.3672,-0.1136,-0.1673,0.8008,1.8129,-0.37949,-0.16907,-0.19374,0.7492,0.00092255,1.1495,0.8345,0.84413,-0.90457,-0.10221,0.28549,2.1946
546	-0.6275,-0.10276,-0.027283,-0.065868,-0.19435,-0.18519,-0.44272,-0.39554,1.3568,-0.45152,0.75381,-0.21355,0.85829,-0.88576,0.24201,1.1747,0.79772,0.20426,1.3429,0.71114,-1.2081,0.16698,-0.61055,-1.0952,-0.60574
547	-0.27469,0.59333,0.41581,0.45086,0.74996,-0.87504,-1.3694,-1.4312,-0.24642,-0.19873,-0.56203,-0.39025,1.0531,1.12,-0.51227,0.56682,0.77984,0.25671,1.2287,0.63983,0.26095,0.49776,-1.1561,-0.19963,-0.66965
548	-0.53279,3.4893,-1.441,-0.30807,1.6979,2.5444,-0.19512,-1.8153,-0.18681,-1.7075,-1.5166,2.681,2.2811,-1.1572,0.039615,1.0442,-0.21831,1.0458,0.86997,1.3979,-0.35645,0.98585,0.69551,3.2093,-0.7747
549	0.17643,0.47898,-0.013402,-0.50091,-0.49512,-0.36517,0.29704,-1.6656,0.53283,-0.78264,-0.012477,0.12017,-0.69812,0.94501,-0.29041,0.69134,-0.75368,0.14097,1.4749,0.40201,-0.83523,0.27317,-0.55121,-0.65199,0.35497
550	1.1843,1.354,2.014,-0.51119,-0.50658,1.2101,-1.3297,0.39066,1.4947,-1.4986,-0.75423,0.38097,1.0736,1.0008,-0.21584,0.168,1.1187,-0.068679,1.2522,0.072376,-0.53864,-1.3624,0.076624,0.10882,0.021942
551	1.8936,-0.091696,-0.3392,0.089286,0.74655,-0.90278,-0.61883,-2.002,-0.26684,0.80251,-0.28844,0.46296,1.7844,-0.011536,1.9376,0.083651,0.19186,0.29572,0.96492,0.43398,-1.5869,-0.0022771,-0.11854,-1.2873,-1.5228
552	1.6523,-0.60138,0.46347,0.33611,-0.89537,-0.13429,0.46443,0.26576,-0.98812,-0.45668,-0.075034,-0.28257,2.3911,0.63472,0.084304,-0.18184,-1.1253,0.23321,1.214,-0.034883,-0.84064,0.1337,0.59687,-0.50277,-0.11041
553	0.022192,-0.67565,0.74319,-1.6692,0.9572,2.0269,1.1974,-2.1349,0.17274,-0.66747,-0.63245,1.1096,1.4523,0.63812,1.2965,-0.90382,-0.83575,-0.20099,-0.65285,1.2952,0.75004,-0.20016,0.33934,1.3255,0.25017
554	-1.2732,0.37145,-0.35989,-0.96322,0.2317,0.74104,-0.97477,-0.69964,-0.27142,-1.8289,-1.0057,-0.17316,0.42006,-1.0772,0.50484,0.43447,0.60158,0.5605,1.0735,-0.20249,0.43979,-0.74195,0.14874,0.3814,-0.60418
555	-0.32939,0.022652,-0.17827,-0.10078,0.38996,-0.24997,0.71748,-0.27204,0.12894,-0.83545,-0.092162,-0.0042744,-2.4638,0.25946,0.16815,0.72046,0.12454,-0.27687,-0.453,0.59457,-0.3036,-0.5794,0.041089,-0.5285,0.080467
556	1.5767,-1.0058,-0.031297,0.14287,-0.053736,0.1768,-0.3409,-1.203,-1.2915,0.55881,0.35871,-0.91957,0.37056,0.44837,0.31976,-1.9627,1.2821,0.8514,1.9434,0.048148,0.38399,-1.5868,-1.6614,-1.245,-0.061955
557	-1.2039,0.89614,-0.25351,0.10758,-0.79864,-0.93352,0.056695,-1.5308,-0.27047,-0.55645,-0.74768,0.12903,0.53461,0.38567,1.0596,0.18911,0.23786,-0.87213,0.2169,0.24784,-0.67829,0.23563,-0.7611,0.79687,-0.26405
558	-0.52596,-2.6984,-0.14185,-0.41576,-1.0465,1.606,0.99666,-1.3746,0.83629,-0.96997,-0.3985,1.7794,1.9538,1.3398,0.10042,-0.012574,0.61934,-0.15754,0.66452,1.1594,-0.58349,0.14782,0.44668,-0.77289,-1.1157
559	-0.22761,-0.27484,0.067879,-0.40932,-0.23514,0.82537,-0.55828,-1.4981,0.7747,0.19574,-0.081901,1.1216,2.1751,0.61844,1.0638,-0.27204,0.4405,0.41743,-0.31243,0.089982,0.058405,0.9136,-0.52239,1.4526,-0.72997
560	-0.31352,0.65865,-0.8009,1.5332,-0.74562,-0.18595,-0.5382,-2.7888,-0.13305,0.11965,0.37033,0.86062,0.14624,-0.019925,0.15568,0.49988,0.25018,0.45836,1.9434,0.016963,-1.3435,0.33341,-0.41268,-0.27253,-0.55171
561	0.049707,-0.85044,1.4151,1.7666,-0.15891,-0.048206,0.2964,-2.7231,0.1647,-0.25486,0.42608,0.167,-0.33143,-0.72971,-0.087218,1.2844,-0.064757,-0.43194,1.2293,-0.40097,-0.38038,1.0715,0.54124,-0.33173,-0.95368
562	0.27627,1.0628,-1.3575,1.0313,-0.33401,-0.20983,0.3208,-0.54186,-0.44233,0.21837,-1.5336,0.95915,-3.3062,-0.14481,-0.50011,0.98312,0.23396,-0.60764,1.1928,-0.35705,1.2102,1.3623,0.26394,-0.94654,-0.7308
563	-0.71847,2.4403,-0.014573,0.67058,-0.58099,0.82416,0.19157,-0.74385,1.5571,-0.21827,-0.44432,-0.34204,2.9347,-0.31047,0.49123,-0.061606,1.2559,0.044666,1.3976,1.5304,1.4192,-0.079175,0.59033,0.64176,1.5199
564	-0.1482,-1.0007,0.28716,1.4567,-0.6021,0.35538,-0.60306,-0.38092,-0.47608,0.34802,-0.012763,-0.19118,1.2287,0.75189,-2.0996,0.31637,0.61952,0.89808,0.27648,-0.14181,1.595,0.72998,-1.5192,0.27871,0.4074
565	-0.43973,0.23214,0.097808,0.44942,-0.71918,0.17613,-0.58091,-1.8058,-0.73957,-1.1131,-1.2253,1.286,-0.12283,0.41764,0.40943,0.38426,0.95997,-0.18768,1.8203,0.13079,-0.61233,-0.029519,0.62257,-0.12138,-0.93127
566	0.1705,-0.19791,-0.23688,-0.077738,0.011519,0.12452,-1.1154,-1.5923,-0.48014,-1.4265,-0.18562,-0.87371,1.2219,-0.48847,1.0401,0.88731,0.40389,-0.99342,1.8664,-0.021605,0.24598,0.98625,-0.40868,-0.50847,-0.069207
567	0.23936,0.27927,1.1616,-0.36111,-0.70783,-1.7524,-0.9304,-0.95275,0.84668,0.23733,-1.4625,-0.77541,0.24043,-0.50102,-1.3393,1.0594,1.5749,1.4091,1.1284,-1.0223,-0.50759,0.3493,-0.46916,1.0026,-0.46148
568	-1.3416,0.80937,0.21053,0.18636,-1.5744,-0.55553,0.90319,-1.8952,-1.3753,0.24962,-0.95622,0.70784,-1.2929,1.6889,0.87524,0.17829,0.38842,0.6392,2.3123,-1.3447,0.31694,-0.66157,-0.18303,-1.5235,-0.51829
569	-0.22176,-1.3442,0.16858,0.41937,-0.7917,1.5507,1.0513,-1.195,0.16319,-0.61689,-0.5075,-0.0051179,1.146,0.96757,1.4977,-0.76873,-0.78705,0.43425,0.25032,-0.10012,0.95961,-0.92393,-1.5173,1.1627,-0.62416
570	-3.0554,0.21585,-2.3335,2.7024,0.50312,-0.53787,1.6956,-0.88709,1.9593,2.8914,1.4919,-0.79244,2.2508,-3.2674,1.3536,0.0037087,-0.79668,-1.8236,1.9566,1.7295,2.0254,-3.3996,2.4882,0.78498,-0.016849
571	-1.8488,0.092075,0.81003,-0.13496,-0.65418,0.013893,-1.3353,-1.5665,-0.68067,0.030886,-0.68769,-0.75827,0.55958,0.20597,0.01922,1.4568,1.1549,0.45217,0.59515,-0.042355,-1.2045,1.337,-1.1732,0.51073,0.077021
572	-0.2757,0.28624,0.47014,-0.81153,-0.38759,-1.3884,-0.0063442,0.49986,0.26743,-1.3174,-0.67621,0.43805,-0.98296,-0.54714,-0.59852,-0.32678,-0.22245,-0.087996,0.24826,1.2223,-0.3329,0.078646,-0.66764,-0.47586,-0.25613
573	0.53062,0.31936,-0.44867,-0.34963,0.15833,0.35727,-1.6057,-1.1097,-0.21039,-0.11962,1.1799,0.62285,0.24587,-0.19314,0.50073,1.6257,0.70424,1.126,0.17595,0.73914,-0.27958,0.042641,-0.22575,-0.032582,-0.45315
574	-0.46392,0.88907,0.3844,-0.6725,0.059709,-0.34547,-1.2096,-1.9851,0.83281,-2.4106,-0.22145,-0.9426,1.0138,-0.57829,-0.36893,0.86148,-0.65966,1.308,-0.46272,0.35337,0.4809,0.35105,0.080363,1.4733,0.91563
575	0.30513,-0.067486,0.16069,0.52556,0.36418,-0.16234,-0.6186,-0.66281,0.5587,-0.70679,-1.6643,0.73803,1.3843,-1.5547,0.65277,0.12063,1.796,0.5026,1.1628,0.45518,1.7801,1.2999,-0.18778,0.85037,-0.12975
576	-0.68544,-0.030055,-1.4228,0.39031,1.1513,-0.26616,-0.60574,-0.80439,-0.84149,-1.0072,-0.87554,0.43442,2.3511,-0.22949,0.61517,0.26691,1.4499,0.097898,0.63631,-0.028037,1.2011,-0.34161,1.261,0.062221,-0.11027
577	-0.33802,1.2349,-0.83389,-2.1271,-0.87194,-1.0266,-0.58762,-0.16616,-0.22888,-0.43355,-0.22839,0.16912,-0.42833,-0.42854,-1.6676,0.57534,-0.43162,0.067859,1.2253,2.7556,-1.2464,0.76065,1.0489,-1.3939,-0.4418
578	-0.16826,0.74815,1.1532,-0.58803,-0.16569,-1.116,0.039957,-1.1761,1.7438,-1.7032,-1.8404,-1.7632,-0.13062,-0.53118,0.59952,0.22807,0.4375,0.67614,0.79913,0.52816,-0.23353,0.65028,0.0041343,-0.5812,0.59926
579	-0.3132,0.45376,0.085064,-1.1195,0.33084,0.61528,0.56317,-0.22837,-0.60123,-1.2898,-0.64111,1.5218,1.079,-1.0387,0.95152,-0.7651,-0.76092,-0.8561,-0.62172,1.062,0.57029,0.48041,2.811,-0.50606,0.3769
580	-0.73663,2.7014,-3.0033,-0.27094,1.7566,0.35676,-2.5638,-3.1455,1.2394,1.5888,1.1541,3.6127,0.58859,-2.4933,-1.33,0.24679,0.401,2.674,-0.5495,0.30702,-1.1598,1.259,1.3921,2.1576,1.7092
581	-1.3075,-0.62869,-0.73094,-0.72989,-0.30458,-1.1418,0.010544,-0.44356,-0.14448,0.32418,-0.30714,0.41255,1.8967,0.55262,0.13805,0.21362,-0.021545,-0.7141,-0.70645,0.59839,0.60249,0.63152,-0.064198,0.15418,-0.32325
582	-0.17513,0.2533,1.5332,0.68033,-0.53982,-1.5528,0.062813,-1.2668,0.38557,-0.049632,0.70355,1.0559,2.4979,0.71966,-0.82734,0.052527,0.26154,1.0664,0.48719,-0.010736,0.88859,0.33369,-0.65789,0.69814,-0.84504
583	-1.4519,0.9771,-0.71611,-0.63385,2.1028,2.1366,-1.1902,-0.19203,2.1711,-0.66375,1.522,1.8285,0.9382,-1.7817,-1.3557,0.18541,0.34091,0.5911,1.4162,-1.3287,0.29404,1.7718,2.7022,-0.62966,0.10482
584	-2.1507,-0.90845,-0.2103,1.898,-0.80861,-1.068,1.0445,-1.638,-0.76794,-2.0491,0.25116,0.6626,1.0855,-0.26314,0.40719,-0.56497,-0.70058,-0.14115,0.65885,-1.2938,0.10608,0.92809,-1.3336,0.17439,-0.42264
585	-0.41613,0.90349,0.57884,-0.041443,0.004789,1.4329,-0.6344,-1.3252,0.37995,-2.3384,-0.15888,2.1054,1.3288,-0.52261,-0.92695,-0.11914,0.68886,0.77304,1.1157,0.15404,1.2589,0.29813,-0.25622,-0.6026,0.38004
586	-0.72766,0.29176,-0.91068,-0.36483,-0.97075,-0.70097,-1.0854,-2.3069,0.59436,-0.28845,-0.27215,0.46294,-0.73209,0.27657,0.82423,0.98122,-0.13173,1.6843,0.71256,0.47251,-0.33664,-0.45218,-1.149,-0.52582,1.2201
587	0.437,0.37619,0.77803,-0.28585,-1.3959,-0.87406,-1.1984,-0.45714,1.0477,1.1182,-0.38112,-0.14626,1.1105,-0.63287,-0.68214,-0.089211,0.47395,-0.67387,0.26661,0.57144,-0.046169,1.0916,0.17398,0.21254,-0.14787
588	-2.2159,-0.94665,-0.45559,1.1598,-0.81694,-0.024171,0.26839,0.61939,0.78644,-0.37201,1.4822,-0.06546,0.14262,-1.6295,0.085934,2.0551,0.41113,-1.3199,-1.3824,2.0538,0.038717,1.463,0.61592,-1.3286,1.3524
589	-0.20959,2.0437,4.76,2.7567,-0.1895,-3.4868,2.2031,-3.1831,-1.5131,-0.55891,1.4033,1.1011,0.19254,1.1026,-1.3325,5.2671,0.947,1.0485,1.4329,2.3219,-5.2617,4.9147,0.21637,-0.39032,-0.19664
590	-0.95834,0.079761,-0.77309,-0.26914,0.46128,-0.60736,0.4284,-0.68057,-0.27461,-0.26539,0.12335,-0.047492,2.0549,0.33131,0.21954,0.45219,0.065311,-0.73771,0.067876,0.32811,0.2674,-0.57682,1.1628,-0.032606,-1.2733
